Language,Query,GitHubUrl,Relevance,Notes
Java,sort string list,https://github.com/willowtreeapps/Hyperion-Android/blob/1910f53869a53f1395ba90588a0b4db7afdec79c/hyperion-shared-preferences/src/main/java/com/willowtreeapps/hyperion/sharedpreferences/detail/SharedPreferencesDetailAdapter.java#L133-L137,3,
Java,initializing array,https://github.com/sshtools/j2ssh-maverick/blob/ce11ceaf0aa0b129b54327a6891973e1e34689f7/j2ssh-maverick/src/main/java/com/sshtools/ssh/components/ComponentManager.java#L100-L159,0,
Java,k means clustering,https://github.com/Waikato/moa/blob/395982e5100bfe75a3a4d26115462ce2cc74cbb0/moa/src/main/java/moa/clusterers/clustream/WithKmeans.java#L305-L356,2,
Java,how to randomly pick a number,https://github.com/vanilladb/vanillabench/blob/f38e76ea2ea781f00d80032a8457b01154872b54/src/main/java/org/vanilladb/bench/util/RandomValueGenerator.java#L51-L71,3,
Java,sorting multiple arrays based on another arrays sorted order,https://github.com/goldmansachs/gs-collections/blob/fa8bf3e103689efa18bca2ab70203e71cde34b52/collections/src/main/java/com/gs/collections/impl/set/mutable/primitive/ByteHashSet.java#L850-L865,0,
Java,buffered file reader read text,https://github.com/fcrepo3/fcrepo/blob/37df51b9b857fd12c6ab8269820d406c3c4ad774/fcrepo-server/src/main/java/org/fcrepo/server/storage/lowlevel/GenericFileSystem.java#L176-L201,0,no reading
Java,buffered file reader read text,https://github.com/lecousin/java-framework-core/blob/b0c893b44bfde2c03f90ea846a49ef5749d598f3/net.lecousin.core/src/main/java/net/lecousin/framework/xml/XMLStreamEventsAsync.java#L156-L215,0,
Java,socket recv timeout,https://github.com/teatrove/teatrove/blob/7039bdd4da6817ff8c737f7e4e07bac7e3ad8bea/trove/src/main/java/org/teatrove/trove/net/PlainSocketFactory.java#L92-L101,1,
Java,linear regression,https://github.com/TheHortonMachine/hortonmachine/blob/d2b436bbdf951dc1fda56096a42dbc0eae4d35a5/gears/src/main/java/oms3/ngmf/util/cosu/Efficiencies.java#L181-L224,3,
Java,nelder mead optimize,https://github.com/biojava/biojava/blob/a1c71a8e3d40cc32104b1d387a3d3b560b43356e/biojava-structure/src/main/java/org/biojava/nbio/structure/align/fatcat/calc/StructureAlignmentOptimizer.java#L287-L330,0,
Java,how to get current date,https://github.com/intuit/QuickBooks-V3-Java-SDK/blob/59f988d0776d46620d0b34711c411b2b5b1da06b/ipp-v3-java-devkit/src/main/java/com/intuit/ipp/util/DateUtils.java#L142-L148,1,
Java,json to xml conversion,https://github.com/CloudSlang/cs-actions/blob/9a1be1e99ad88286a6c153d5f2275df6ae1a57a1/cs-xml/src/main/java/io/cloudslang/content/xml/services/ConvertXmlToJsonService.java#L95-L101,0,
Java,unzipping large files,https://github.com/azkaban/azkaban/blob/d258ea7d6e66807c6eff79c5325d6d3443618dff/azkaban-common/src/main/java/azkaban/project/AzkabanProjectLoader.java#L266-L273,1,
Java,create cookie,https://github.com/OpenLiberty/open-liberty/blob/ca725d9903e63645018f9fa8cbda25f60af83a5d/dev/com.ibm.ws.security.openidconnect.clients.common/src/com/ibm/ws/security/openidconnect/clients/common/OidcClientUtil.java#L286-L288,1,
Java,all permutations of a list,https://github.com/dwdyer/uncommons-maths/blob/b7ba13aea70625bb7f37c856783a29e17e354964/core/src/java/main/org/uncommons/maths/combinatorics/PermutationGenerator.java#L179-L183,0,
Java,copy to clipboard,https://github.com/code4everything/util/blob/1fc9f0ead1108f4d7208ba7c000df4244f708418/src/main/java/com/zhazhapan/util/Utils.java#L293-L298,3,
Java,hash set for counting distinct elements,https://github.com/goldmansachs/gs-collections/blob/fa8bf3e103689efa18bca2ab70203e71cde34b52/collections/src/main/java/com/gs/collections/impl/utility/ArrayListIterate.java#L1520-L1548,0,
Java,output to html file,https://github.com/fhoeben/hsac-fitnesse-fixtures/blob/4e9018d7386a9aa65bfcbf07eb28ae064edd1732/src/main/java/nl/hsac/fitnesse/junit/reportmerge/HtmlReportIndexGenerator.java#L58-L60,2,
Java,string similarity levenshtein,https://github.com/pressgang-ccms/PressGangCCMSCommonUtilities/blob/5ebf5ed30a94c34c33f4708caa04a8da99cbb15c/src/main/java/org/jboss/pressgang/ccms/utils/common/StringUtilities.java#L388-L402,1,
Java,read properties file,https://github.com/javalite/activejdbc/blob/ffcf5457cace19622a8f71e856cbbbe9e7dd5fcc/activejdbc/src/main/java/org/javalite/activejdbc/Configuration.java#L217-L221,3,
Java,aes encryption,https://github.com/cloudant/sync-android/blob/5f1416ed1bd9ab05d7a4b8736480c8ae68bd7383/cloudant-sync-datastore-android-encryption/src/main/java/com/cloudant/sync/datastore/encryption/DPKEncryptionUtil.java#L98-L107,1,
Java,convert html to pdf,https://github.com/Coveros/selenified/blob/396cc1f010dd69eed33cc5061c41253de246a4cd/src/main/java/com/coveros/selenified/utilities/Reporter.java#L741-L752,2,
Java,k means clustering,https://github.com/hankcs/HanLP/blob/a538d0722ab2e4980a9dcd9ea40324fc3ddba7ce/src/main/java/com/hankcs/hanlp/mining/cluster/Cluster.java#L289-L319,1,
Java,custom http error response,https://github.com/Netflix/zuul/blob/01bc777cf05e3522d37c9ed902ae13eb38a19692/zuul-core/src/main/java/com/netflix/zuul/stats/status/StatusCategoryUtils.java#L50-L57,0,
Java,nelder mead optimize,https://github.com/ontop/ontop/blob/ddf78b26981b6129ee9a1a59310016830f5352e4/core/optimization/src/main/java/it/unibz/inf/ontop/iq/optimizer/FlattenUnionOptimizer.java#L45-L50,0,
Java,save list to file,https://github.com/spring-projects/spring-shell/blob/23d99f45eb8f487e31a1f080c837061313bbfafa/spring-shell-standard-commands/src/main/java/org/springframework/shell/standard/commands/History.java#L58-L72,1,
Java,convert string to number,https://github.com/VoltDB/voltdb/blob/8afc1031e475835344b5497ea9e7203bc95475ac/src/hsqldb19b3/org/hsqldb_voltpatches/ParserBase.java#L819-L821,3,
Java,how to empty array,https://github.com/damianszczepanik/cucumber-reporting/blob/9ffe0d4a9c0aec161b0988a930a8312ba36dc742/src/main/java/net/masterthought/cucumber/Trends.java#L221-L225,0,
Java,hash set for counting distinct elements,https://github.com/hazelcast/hazelcast/blob/8c4bc10515dbbfb41a33e0302c0caedf3cda1baf/hazelcast/src/main/java/com/hazelcast/mapreduce/aggregation/Aggregations.java#L88-L92,0,
Java,how to determine a string is a valid word,https://github.com/fozziethebeat/S-Space/blob/a608102737dfd3d59038a9ead33fe60356bc6029/src/main/java/edu/ucla/sspace/dv/RelationBasedBasisMapping.java#L51-L58,0,
Java,connect to sql,https://github.com/Teddy-Zhu/SilentGo/blob/27f58b0cafe56b2eb9fc6993efa9ca2b529661e1/orm/src/main/java/com/silentgo/orm/source/jdbc/JDBCPool.java#L41-L49,1,
Java,pretty print json,https://github.com/EsotericSoftware/jsonbeans/blob/ff4502d0ff86cc77aa5c61d47371d0c66c14fe2f/src/com/esotericsoftware/jsonbeans/Json.java#L1040-L1042,3,
Java,how to get current date,https://github.com/intuit/QuickBooks-V3-Java-SDK/blob/59f988d0776d46620d0b34711c411b2b5b1da06b/ipp-v3-java-devkit/src/main/java/com/intuit/ipp/util/DateUtils.java#L113-L118,2,
Java,matrix multiply,https://github.com/haifengl/smile/blob/e27e43e90fbaacce3f99d30120cf9dd6a764c33d/nd4j/src/main/java/smile/nd4j/NDMatrix.java#L508-L511,0,
Java,postgresql connection,https://github.com/OpenLiberty/open-liberty/blob/ca725d9903e63645018f9fa8cbda25f60af83a5d/dev/com.ibm.ws.jdbc/src/com/ibm/ws/rsadapter/impl/WSManagedConnectionFactoryImpl.java#L1283-L1298,1,
Java,extracting data from a text file,https://github.com/elki-project/elki/blob/b54673327e76198ecd4c8a2a901021f1a9174498/addons/joglvis/src/main/java/de/lmu/ifi/dbs/elki/joglvis/scatterplot/opengl4/ScatterPlotOpenGL4.java#L116-L123,0,
Java,extract latitude and longitude from given input,https://github.com/amsa-code/risky/blob/13649942aeddfdb9210eec072c605bc5d7a6daf3/ais/src/main/java/au/gov/amsa/ais/message/AisAidToNavigation.java#L160-L168,0,
Java,how to reverse a string,https://github.com/gosu-lang/gosu-lang/blob/d6e9261b137ce66fef3726cabe7826d4a1f946b7/gosu-core-api/src/main/java/gw/util/GosuStringUtil.java#L5279-L5284,3,
Java,connect to sql,https://github.com/kuali/ojb-1.0.4/blob/9a544372f67ce965f662cdc71609dd03683c8f04/src/tools/org/apache/ojb/tools/mapping/reversedb/gui/actions/DBConnectAction.java#L47-L82,3,
JavaScript,read text file line by line,https://github.com/ota-meshi/eslint-plugin-lodash-template/blob/9ff820d58da1eea47f12a87939e62a23cc07561d/lib/rules/script-indent.js#L209-L222,0,
JavaScript,socket recv timeout,https://github.com/tonekk/remood.js/blob/d441b96ed1db1d82fb56877163b814bb2809be47/lib/remood.connection.js#L25-L46,0,
JavaScript,connect to sql,https://github.com/jheusala/node-sqlmw/blob/4f61c142783dfbe76c96d8ddca80fa434305be86/lib/middlewares/connect.js#L28-L46,3,
JavaScript,priority queue,https://github.com/googlearchive/backbonefire/blob/d6278d4aeb0743bdd7e9de96cc56d4e64476778b/examples/todos/js/backbonefire.js#L690-L695,0,
JavaScript,copy to clipboard,https://github.com/OpusCapita/react-markdown/blob/77f977bd839bdf9c90b8f064179e44464860ae11/src/client/components/PlainMarkdownInput/PlainMarkdownInput.react.js#L61-L70,3,
JavaScript,reading element from html - <td>,https://github.com/evothings/phonegap-estimotebeacons/blob/eed09405b5435a0b9e76e9094f52350991c51b91/examples/beacon-finder/www/js/screen-scan-beacons.js#L2-L62,0,
JavaScript,matrix multiply,https://github.com/silklabs/silk/blob/08c273949086350aeddd8e23e92f0f79243f446f/flow-bin/linux/flow/flow.js#L15498-L15499,0,
JavaScript,how to check if a checkbox is checked,https://github.com/UziTech/atom-jasmine3-test-runner/blob/580e3299f10a594c63afafd9223dbbaecd6cbcd4/spec/spec-helper/jasmine-jquery-spec.js#L93-L100,3,
JavaScript,convert string to number,https://github.com/hola/jwplayer-hlsjs/blob/33e93031666f908b2826109ffb7c1d0a8861e761/src/jwplayer.hlsjs.js#L397-L412,1,
JavaScript,postgresql connection,https://github.com/AGCPartners/mysql-transit/blob/d3cc3701166be3d41826c4b3bf1a596ed4c1f03a/index.js#L534-L541,0,
JavaScript,read properties file,https://github.com/googleapis/nodejs-firestore/blob/c1192504e2d2ebe505aaf952227f377017f43bdc/dev/protos/firestore_proto_api.js#L2744-L2749,0,
JavaScript,buffered file reader read text,https://github.com/Turfjs/turf-buffer/blob/3f1ebed65b5d8fa6098702cf80e6cc77039bcce5/index.js#L65-L77,0,
JavaScript,convert int to string,https://github.com/pzavolinsky/elmx/blob/ae125fa9a749273a65d224bc87bbecbf06f253d8/cheatsheet/elm.js#L3797-L3822,1,
JavaScript,how to read the contents of a .gz compressed file?,https://github.com/tessel/t2-cli/blob/73739db21b40ca643024596b84c11e74e967d761/lib/tessel/update.js#L156-L180,0,
JavaScript,normal distribution,https://github.com/thii/abbajs/blob/b75b5d4f0cb6bf920cdec36814b72be1e30cf908/index.js#L195-L205,0,
JavaScript,get current ip address,https://github.com/cgmartin/express-api-server/blob/9d6de16e7c84d21b83639a904f2eaed4a30a4088/src/middleware/request-logger.js#L61-L66,2,
JavaScript,convert int to string,https://github.com/AltspaceVR/AltspaceSDK/blob/3e39b6ebeed500c98f16f4cf2b0db053ec0953cd/examples/js/libs/GLTFLoader.js#L638-L650,3,
JavaScript,convert string to number,https://github.com/chancejs/chancejs/blob/e74c70a21b43e7f0fca8cf65b27632bf51c52eb6/docs/chance.js#L448-L454,0,
JavaScript,heatmap from 3d coordinates,https://github.com/Dafrok/BMapLib.Heatmap/blob/710f22b68834b26bd1202944ba6137e42968b75d/index.js#L33-L52,0,
JavaScript,read properties file,https://github.com/slawrence/grunt-properties-reader/blob/e8da99c688e2609838d76ea3b1c69a3e6027692e/tasks/properties_reader.js#L77-L120,3,
JavaScript,copy to clipboard,https://github.com/webduinoio/webduino-blockly/blob/f656474c6e4ba1fc12fda217280714c3ca044bbe/code.js#L408-L429,3,
JavaScript,how to extract zip file recursively,https://github.com/weekeight/gulp-joycss/blob/5dc7a1276bcca878c2ac513efe6442fc47a36e29/joycss/bin/update.js#L44-L50,1,
JavaScript,nelder mead optimize,https://github.com/ruysu/gulp-core/blob/2abb2e7b60dc5c30f2610f982672e112b5e1e436/lib/optimize.js#L13-L32,0,
JavaScript,get name of enumerated value,https://github.com/braintree/braintree-web-drop-in/blob/3bd4beeef9613c6bed5fe81d05023fb389087493/src/lib/enumerate.js#L3-L11,0,
JavaScript,all permutations of a list,https://github.com/cosmn/node-permutater/blob/9d057089047d7c36c835d18b3dd0b3306ff09117/index.js#L3-L63,2,
JavaScript,nelder mead optimize,https://github.com/MORPOL/createClass/blob/3e839121357fd25ff1b20fcd4ca02062f1192583/createclass.js#L870-L876,0,
JavaScript,save list to file,https://github.com/nohorbee/nobel/blob/91d697f8d5fc5c3348f5d9068769dbd7ff4da53a/src/scaffolder.js#L12-L21,1,
JavaScript,encode url,https://github.com/skerit/protoblast/blob/22f35b05611bd507d380782023179a3f6ec383ae/lib/rurl.js#L475-L479,3,
JavaScript,convert a utc time to epoch,https://github.com/moment/luxon/blob/236f2badea297ee73421aa39a83e06177c1be6d0/src/datetime.js#L101-L115,0,
JavaScript,normal distribution,https://github.com/marmelab/gremlins.js/blob/2735fa5253cbefcb8848ea40825a6426fc04c398/src/vendor/chance.js#L179-L200,3,
JavaScript,deserialize json,https://github.com/JCloudYu/beson/blob/de9f1f6be59599feb1a5e70085b42b0382600d0b/deserialize.esm.js#L63-L68,0,
JavaScript,json to xml conversion,https://github.com/MikeRalphson/bbcparse/blob/785e0c2807c2d189c9c8779f7ac3f9b6f603bb57/dlInfo.js#L89-L92,0,
JavaScript,reading element from html - <td>,https://github.com/imsky/holder/blob/220827ebe4097b9a76f150590f8bdf521803aba8/holder.js#L361-L372,0,
JavaScript,matrix multiply,https://github.com/Nazariglez/perenquen/blob/e023964d05afeefebdcac4e2044819fdfa3899ae/lib/pixi/src/filters/color/ColorMatrixFilter.js#L159-L170,0,
JavaScript,html entities replace,https://github.com/keystonejs/keystone-utils/blob/6b0809c760f9b4895168e40821fa37095b44dea4/lib/index.js#L25-L32,0,
JavaScript,parse json file,https://github.com/embark-framework/embark/blob/8b9441967012aefb2349a65623237923c99ec9dc/packages/embark/src/bin/embark.js#L873-L887,2,
JavaScript,convert a utc time to epoch,https://github.com/straticjs/stratic-handle-offset/blob/2862794f590684155a638f15ccab35b4451399af/index.js#L20-L22,0,opposite
JavaScript,extract data from html content,https://github.com/Lemurro/client-framework7-core-frontend/blob/119985cb1d00b92b4400504e1c46f54dc36bcd77/dist/lemurro.js#L43029-L43040,0,
JavaScript,regex case insensitive,https://github.com/bitjson/s18n/blob/f1bd3f618f9a4f3211aa19677da8323e6a4fb6e2/lib/formatLocale.js#L21-L29,0,
JavaScript,custom http error response,https://github.com/RackHD/on-tasks/blob/18ca8021a18e51cb8fc01ef3c08c9e48d34f73ea/lib/utils/job-utils/redfish-tool.js#L88-L94,0,
JavaScript,unique elements,https://github.com/Kolbaskin/yode-server/blob/55ab6680efcca9d298683eed7fc6a16933f10ace/static/ext/ext-all.js#L21401-L21417,0,
JavaScript,finding time elapsed using a timer,https://github.com/daviddias/time-cache/blob/ff73ace07adc6ae7ab5e062ae516881fa8340a8d/src/index.js#L52-L57,3,
JavaScript,format date,https://github.com/elix/elix/blob/2e5fde9777b2e6e4b9453c32d7b7007948d5892d/src/calendar.js#L132-L136,3,
JavaScript,write csv,https://github.com/medialab/artoo/blob/89fe334cb2c2ec38b16012edfab2977822e1ecda/src/methods/artoo.methods.save.js#L169-L180,1,
JavaScript,how to extract zip file recursively,https://github.com/fluidtrends/chunky/blob/42529b8b92dfb99a26d9bd8529559ccbbe91415f/desktop/lib/utils/data.js#L29-L35,3,
JavaScript,sort string list,https://github.com/kevoree/kevoree-js-node-javascript/blob/a1bcce1b76317bc90eb2d0c1c0c70525eaa1d70d/lib/AdaptationEngine.js#L599-L611,3,
JavaScript,reading element from html - <td>,https://github.com/ColorlibHQ/AdminLTE/blob/19113c3cbc19a7afe0cfd3158d647064d2d30661/plugins/bootstrap-wysihtml5/bootstrap3-wysihtml5.all.js#L8027-L8042,0,
JavaScript,connect to sql,https://github.com/defeo/was_framework/blob/ab52bbbf5943e9062fe6ea82f1fea637a11d727a/lib/db.js#L28-L70,1,
JavaScript,how to get html of website,https://github.com/twilio/twilio-node/blob/61c56f8345c49ed7fa73fbfc1cdf943b6c324542/spec/integration/rest/taskrouter/v1/workspace/taskQueue/taskQueuesStatistics.spec.js#L320-L412,0,
JavaScript,memoize to disk  - persistent memoization,https://github.com/zkat/pacote/blob/33c53cf10b080e78182bccc56ec1d5126f8b627e/lib/fetchers/registry/packument.js#L81-L92,0,
JavaScript,all permutations of a list,https://github.com/observing/square/blob/0a801de3815526d0d5231976f666e97674312de2/plugins/minify.js#L266-L312,3,
JavaScript,concatenate several file remove header lines,https://github.com/cucumber/cucumber-electron/blob/7178dd6b696c4e6a6bed4075e22d63518ac069bf/features/step_definitions/steps.js#L7-L17,2,
JavaScript,get current process id,https://github.com/BeneRoch/Gmap/blob/574b0c9c65fa57b3ce23bdbaf807ff293efe35f6/assets/scripts/src/Controller/bb.gmap.controller.js#L393-L432,0,
JavaScript,matrix multiply,https://github.com/melonjs/melonJS/blob/6c1823cc245df7c958db243a0531506eb838d72c/src/math/matrix2.js#L115-L137,0,
JavaScript,encode url,https://github.com/Emallates/enoa-client/blob/61e7e24c74d11aaa2016acfe683a3ca8b770c6f8/lib/connectors/request/inline-headers.js#L7-L15,0,
JavaScript,pretty print json,https://github.com/tryfer/node-tryfer/blob/061ed05a172b70fe04154214d1519be9246ecf5a/lib/tracers.js#L63-L68,1,
JavaScript,get current observable value,https://github.com/BabylonJS/Spector.js/blob/42602c83a0515b60338edad27c3330a7c0523bbe/sample/assets/js/babylon.max.js#L5376-L5387,2,
JavaScript,convert json to csv,https://github.com/jonschlinkert/parser-csv/blob/d01b0306d56266fcc077e70638f48e44f05e527a/index.js#L32-L47,0,more or less the opposite...
JavaScript,how to get current date,https://github.com/sushantdhiman/unexpected-date/blob/23cdea63fce6908f1d9fc49602b84d8efba03daa/lib/helpers.js#L3-L10,0,
JavaScript,get current process id,https://github.com/RisingStack/graffiti-mongoose/blob/414c91e4b2081bf0d14ecd2de545f621713f5da7/src/query/query.js#L6-L16,1,
JavaScript,converting uint8 array to image,https://github.com/MaiaVictor/dattata/blob/890d83b89b7193ce8863bb9ac9b296b3510e8db9/canvasImage.js#L22-L25,3,
JavaScript,set working directory,https://github.com/jonschlinkert/delete/blob/cff2871442f7ff3d373a525643b530b7feef7f8b/index.js#L107-L117,1,
JavaScript,get current ip address,https://github.com/briancsparks/js-aws/blob/bb403415a1de754e6dee2238d3b5fb9bf5a2bf15/lib/ec2/ec2.js#L912-L950,2,
